0,026;0,498536333;0,133131196;0,494026391;0,130553092;0,489503041;0,12799841
0,027;0,498421586;0,133065214;0,493737919;0,130389244;0,489039811;0,127738535
0,028;0,498302508;0,132996764;0,493445098;0,130223054;0,488572177;0,127476517
0,029;0,4981791;0,132925848;0,493147928;0,13005453;0,488100137;0,127212365
0,03;0,498051361;0,132852468;0,49284641;0,129883677;0,487623694;0,126946088
0,031;0,497919293;0,132776628;0,492540544;0,129710501;0,487142847;0,126677696
0,032;0,497782895;0,132698328;0,492230329;0,129535008;0,486657596;0,126407198
0,033;0,497642166;0,132617573;0,491915767;0,129357204;0,486167943;0,126134603
0,034;0,497497108;0,132534365;0,491596856;0,129177095;0,485673887;0,125859922
0,035;0,497347719;0,132448707;0,491273598;0,128994689;0,485175429;0,125583164
0,036;0,497194001;0,132360601;0,490945992;0,12880999;0,484672569;0,125304338
0,037;0,497035952;0,132270052;0,490614038;0,128623006;0,484165308;0,125023455
0,038;0,496873574;0,132177062;0,490277738;0,128433743;0,483653647;0,124740525
0,039;0,496706865;0,132081634;0,48993709;0,128242208;0,483137586;0,124455557
0,04;0,496535827;0,131983772;0,489592096;0,128048407;0,482617126;0,124168561
0,041;0,49636046;0,131883479;0,489242755;0,127852348;0,482092267;0,123879548
0,042;0,496180762;0,131780759;0,488889067;0,127654036;0,48156301;0,123588528
0,043;0,495996736;0,131675615;0,488531033;0,12745348;0,481029355;0,123295512
0,044;0,495808379;0,13156805;0,488168654;0,127250686;0,480491303;0,123000509
0,045;0,495615693;0,13145807;0,487801929;0,127045661;0,479948855;0,12270353
0,046;0,495418678;0,131345677;0,487430858;0,126838412;0,479402012;0,122404586
0,047;0,495217333;0,131230875;0,487055442;0,126628947;0,478850773;0,122103687
0,048;0,495011658;0,131113668;0,486675681;0,126417273;0,478295141;0,121800844
0,049;0,494801654;0,130994061;0,486291576;0,126203397;0,477735115;0,121496067
0,05;0,494587321;0,130872057;0,485903127;0,125987328;0,477170697;0,121189368
0,051;0,494368659;0,130747661;0,485510334;0,125769072;0,476601886;0,120880758
0,052;0,494145667;0,130620877;0,485113197;0,125548637;0,476028685;0,120570247
0,053;0,493918346;0,130491709;0,484711717;0,125326031;0,475451094;0,120257846
0,054;0,493686696;0,130360163;0,484305894;0,125101262;0,474869113;0,119943567
0,055;0,493450717;0,130226242;0,483895728;0,124874338;0,474282744;0,119627421
0,056;0,493210409;0,130089952;0,483481221;0,124645267;0,473691988;0,119309418
0,057;0,492965773;0,129951296;0,483062371;0,124414056;0,473096845;0,118989572
0,058;0,492716807;0,129810281;0,482639181;0,124180714;0,472497317;0,118667891
0,059;0,492463513;0,12966691;0,482211649;0,12394525;0,471893404;0,11834439
0,06;0,492205891;0,129521189;0,481779777;0,123707671;0,471285108;0,118019078
0,061;0,49194394;0,129373123;0,481343565;0,123467986;0,470672429;0,117691967
0,062;0,491677661;0,129222716;0,480903014;0,123226203;0,470055369;0,11736307
0,063;0,491407054;0,129069976;0,480458123;0,122982331;0,469433928;0,117032398
0,064;0,491132119;0,128914905;0,480008894;0,122736378;0,468808109;0,116699962
0,065;0,490852855;0,128757511;0,479555327;0,122488354;0,468177911;0,116365775
0,066;0,490569264;0,128597799;0,479097422;0,122238267;0,467543337;0,116029849
0,067;0,490281346;0,128435773;0,478635181;0,121986125;0,466904387;0,115692195
0,068;0,4899891;0,12827144;0,478168603;0,121731939;0,466261063;0,115352827
0,069;0,489692527;0,128104806;0,477697689;0,121475716;0,465613366;0,115011755
0,07;0,489391627;0,127935876;0,47722244;0,121217466;0,464961297;0,114668993
0,071;0,4890864;0,127764657;0,476742856;0,120957197;0,464304858;0,114324552
0,072;0,488776846;0,127591154;0,476258939;0,12069492;0,46364405;0,113978445
0,073;0,488462965;0,127415373;0,475770688;0,120430644;0,462978874;0,113630685
0,074;0,488144759;0,127237321;0,475278104;0,120164377;0,462309332;0,113281284
0,075;0,487822226;0,127057003;0,474781189;0,11989613;0,461635425;0,112930254
0,076;0,487495367;0,126874426;0,474279942;0,119625911;0,460957156;0,112577609
0,077;0,487164182;0,126689597;0,473774365;0,119353731;0,460274524;0,11222336
0,078;0,486828673;0,126502522;0,473264458;0,119079599;0,459587533;0,111867521
0,079;0,486488838;0,126313208;0,472750222;0,118803525;0,458896182;0,111510105
0,08;0,486144678;0,12612166;0,472231658;0,118525519;0,458200476;0,111151124
0,081;0,485796193;0,125927887;0,471708766;0,11824559;0,457500414;0,110790592
0,082;0,485443384;0,125731894;0,471181548;0,117963749;0,456795998;0,110428521
0,083;0,485086251;0,125533689;0,470650004;0,117680005;0,456087231;0,110064925
0,084;0,484724794;0,125333278;0,470114135;0,117394369;0,455374113;0,109699816
0,085;0,484359013;0,125130669;0,469573943;0,117106851;0,454656648;0,109333209
0,086;0,48398891;0,124925869;0,469029427;0,116817461;0,453934837;0,108965116
0,087;0,483614483;0,124718884;0,468480589;0,11652621;0,453208681;0,108595551
0,088;0,483235734;0,124509723;0,46792743;0,116233108;0,452478182;0,108224527
0,089;0,482852663;0,124298392;0,467369951;0,115938165;0,451743343;0,107852057
0,09;0,48246527;0,1240849;0,466808153;0,115641392;0,451004166;0,107478156
0,091;0,482073556;0,123869252;0,466242037;0,115342799;0,450260652;0,107102836
0,092;0,48167752;0,123651458;0,465671603;0,115042398;0,449512803;0,106726112
0,093;0,481277164;0,123431525;0,465096854;0,114740198;0,448760623;0,106347996
0,094;0,480872488;0,123209461;0,46451779;0,114436212;0,448004112;0,105968504
0,095;0,480463492;0,122985272;0,463934412;0,114130449;0,447243273;0,105587648
0,096;0,480050177;0,122758968;0,463346722;0,113822921;0,446478109;0,105205444
0,097;0,479632543;0,122530557;0,46275472;0,113513639;0,445708621;0,104821903
0,098;0,47921059;0,122300045;0,462158408;0,113202613;0,444934812;0,104437041
0,099;0,47878432;0,122067443;0,461557788;0,112889855;0,444156685;0,104050872
0,1;0,478353732;0,121832757;0,460952859;0,112575377;0,443374241;0,10366341
0,101;0,477918827;0,121595996;0,460343625;0,112259189;0,442587483;0,103274669
0,102;0,477479606;0,121357168;0,459730085;0,111941303;0,441796414;0,102884663
0,103;0,477036069;0,121116282;0,459112242;0,111621731;0,441001036;0,102493406
0,104;0,476588216;0,120873347;0,458490096;0,111300483;0,440201352;0,102100913
0,105;0,476136049;0,120628371;0,45786365;0,110977572;0,439397364;0,101707199
0,106;0,475679568;0,120381362;0,457232904;0,110653008;0,438589076;0,101312277
0,107;0,475218773;0,12013233;0,45659786;0,110326805;0,437776489;0,100916163
0,108;0,474753666;0,119881283;0,45595852;0,109998973;0,436959607;0,100518871
0,109;0,474284246;0,11962823;0,455314885;0,109669525;0,436138432;0,100120415
0,11;0,473810515;0,11937318;0,454666956;0,109338471;0,435312967;0,09972081
0,111;0,473332473;0,119116143;0,454014736;0,109005825;0,434483215;0,09932007
0,112;0,472850121;0,118857127;0,453358226;0,108671599;0,43364918;0,098918212
0,113;0,472363459;0,118596141;0,452697427;0,108335803;0,432810863;0,098515249
0,114;0,471872488;0,118333195;0,452032341;0,107998452;0,431968269;0,098111196
0,115;0,47137721;0,118068299;0,451362971;0,107659556;0,431121399;0,097706068
0,116;0,470877625;0,117801461;0,450689317;0,107319128;0,430270258;0,097299881
0,117;0,470373733;0,117532691;0,450011381;0,10697718;0,429414849;0,096892649
0,118;0,469865535;0,117261999;0,449329166;0,106633725;0,428555174;0,096484387
0,119;0,469353033;0,116989394;0,448642673;0,106288776;0,427691237;0,096075111
0,12;0,468836227;0,116714886;0,447951904;0,105942344;0,426823042;0,095664835
0,121;0,468315118;0,116438485;0,447256861;0,105594443;0,425950591;0,095253575
0,122;0,467789706;0,116160201;0,446557546;0,105245085;0,425073889;0,094841346
0,123;0,467259994;0,115880043;0,445853961;0,104894283;0,424192938;0,094428163
0,124;0,466725981;0,115598022;0,445146108;0,104542049;0,423307742;0,094014043
0,125;0,466187669;0,115314148;0,444433989;0,104188396;0,422418306;0,093598999
0,126;0,465645059;0,115028431;0,443717606;0,103833338;0,421524632;0,093183048
0,127;0,465098152;0,11474088;0,442996962;0,103476887;0,420626724;0,092766205
0,128;0,464546948;0,114451507;0,442272058;0,103119057;0,419724586;0,092348486
0,129;0,463991449;0,114160322;0,441542897;0,102759859;0,418818222;0,091929905
0,13;0,463431656;0,113867335;0,44080948;0,102399308;0,417907636;0,09151048
0,131;0,46286757;0,113572557;0,440071811;0,102037417;0,416992831;0,091090225
0,132;0,462299192;0,113275997;0,439329892;0,101674198;0,416073812;0,090669156
0,133;0,461726524;0,112977668;0,438583725;0,101309666;0,415150582;0,090247289
0,134;0,461149566;0,112677579;0,437833312;0,100943833;0,414223146;0,08982464
0,135;0,460568319;0,112375742;0,437078655;0,100576713;0,413291507;0,089401225
0,136;0,459982786;0,112072167;0,436319759;0,10020832;0,412355671;0,088977058
0,137;0,459392967;0,111766865;0,435556624;0,099838666;0,411415641;0,088552157
0,138;0,458798863;0,111459847;0,434789254;0,099467766;0,410471421;0,088126537
0,139;0,458200476;0,111151124;0,434017651;0,099095633;0,409523017;0,087700214
0,14;0,457597807;0,110840708;0,433241817;0,09872228;0,408570432;0,087273205
0,141;0,456990858;0,110528609;0,432461757;0,098347723;0,407613671;0,086845525
0,142;0,45637963;0,110214839;0,431677471;0,097971973;0,406652738;0,08641719
0,143;0,455764124;0,109899408;0,430888964;0,097595046;0,405687638;0,085988217
0,144;0,455144342;0,109582329;0,430096237;0,097216955;0,404718376;0,085558621
0,145;0,454520285;0,109263613;0,429299294;0,096837713;0,403744957;0,085128419
0,146;0,453891954;0,108943271;0,428498138;0,096457336;0,402767384;0,084697627
0,147;0,453259353;0,108621315;0,427692772;0,096075837;0,401785664;0,084266261
0,148;0,452622481;0,108297757;0,426883198;0,095693229;0,400799801;0,083834338
0,149;0,45198134;0,107972608;0,42606942;0,095309528;0,3998098;0,083401874
0,15;0,451335933;0,10764588;0,425251441;0,094924748;0,398815666;0,082968886
0,151;0,450686261;0,107317585;0,424429264;0,094538902;0,397817403;0,082535388
0,152;0,450032325;0,106987734;0,423602892;0,094152005;0,396815019;0,082101399
0,153;0,449374127;0,106656341;0,422772328;0,093764071;0,395808516;0,081666935
0,154;0,448711669;0,106323415;0,421937577;0,093375115;0,394797901;0,081232011
0,155;0,448044954;0,105988971;0,42109864;0,092985151;0,39378318;0,080796645
0,156;0,447373982;0,10565302;0,420255522;0,092594194;0,392764357;0,080360853
0,157;0,446698755;0,105315574;0,419408226;0,092202258;0,391741438;0,079924652
0,158;0,446019276;0,104976645;0,418556755;0,091809358;0,390714428;0,079488058
0,159;0,445335546;0,104636246;0,417701114;0,091415508;0,389683334;0,079051087
0,16;0,444647568;0,10429439;0,416841305;0,091020723;0,38864816;0,078613758
0,161;0,443955342;0,103951087;0,415977332;0,090625017;0,387608913;0,078176085
0,162;0,443258873;0,103606352;0,4151092;0,090228406;0,386565599;0,077738086
0,163;0,44255816;0,103260197;0,41423691;0,089830905;0,385518222;0,077299778
0,164;0,441853207;0,102912633;0,413360469;0,089432527;0,38446679;0,076861177
0,165;0,441144016;0,102563675;0,412479878;0,089033288;0,383411308;0,076422299
0,166;0,440430589;0,102213335;0,411595143;0,088633203;0,382351782;0,075983163
0,167;0,439712928;0,101861625;0,410706267;0,088232287;0,381288218;0,075543784
0,168;0,438991035;0,101508558;0,409813254;0,087830555;0,380220623;0,07510418
0,169;0,438264913;0,101154148;0,408916108;0,087428021;0,379149003;0,074664367
0,17;0,437534563;0,100798406;0,408014834;0,087024702;0,378073364;0,074224362
0,171;0,43679999;0,100441348;0,407109435;0,086620611;0,376993713;0,073784183
0,172;0,436061194;0,100082984;0,406199916;0,086215765;0,375910056;0,073343845
0,173;0,435318178;0,099723329;0,40528628;0,085810178;0,374822399;0,072903366
0,174;0,434570945;0,099362396;0,404368533;0,085403865;0,37373075;0,072462763
0,175;0,433819497;0,099000198;0,403446679;0,084996843;0,372635114;0,072022052
0,176;0,433063837;0,098636748;0,402520722;0,084589126;0,3715355;0,071581252
0,177;0,432303968;0,098272059;0,401590666;0,084180729;0,370431913;0,071140378
0,178;0,431539891;0,097906146;0,400656517;0,083771669;0,36932436;0,070699447
0,179;0,430771611;0,097539021;0,399718279;0,083361959;0,368212849;0,070258478
0,18;0,429999129;0,097170698;0,398775956;0,082951617;0,367097386;0,069817486
0,181;0,429222448;0,09680119;0,397829553;0,082540656;0,365977978;0,069376489
0,182;0,428441572;0,096430512;0,396879075;0,082129094;0,364854634;0,068935504
0,183;0,427656502;0,096058677;0,395924526;0,081716945;0,363727359;0,068494547
0,184;0,426867243;0,095685698;0,394965913;0,081304225;0,362596162;0,068053637
0,185;0,426073796;0,095311589;0,394003239;0,080890949;0,361461049;0,06761279
0,186;0,425276165;0,094936365;0,393036509;0,080477133;0,360322029;0,067172022
0,187;0,424474353;0,094560039;0,392065729;0,080062793;0,359179108;0,066731353
0,188;0,423668363;0,094182624;0,391090904;0,079647945;0,358032295;0,066290797
0,189;0,422858199;0,093804136;0,390112039;0,079232604;0,356881597;0,065850373
0,19;0,422043862;0,093424588;0,389129139;0,078816786;0,355727021;0,065410097
0,191;0,421225358;0,093043993;0,38814221;0,078400507;0,354568577;0,064969987
0,192;0,420402688;0,092662367;0,387151257;0,077983783;0,353406271;0,064530061
0,193;0,419575856;0,092279723;0,386156285;0,077566629;0,352240112;0,064090334
0,194;0,418744866;0,091896076;0,3851573;0,077149062;0,351070107;0,063650824
0,195;0,417909721;0,091511439;0,384154308;0,076731097;0,349896265;0,063211548
0,196;0,417070424;0,091125828;0,383147313;0,07631275;0,348718594;0,062772524
0,197;0,41622698;0,090739256;0,382136323;0,075894037;0,347537103;0,062333768
0,198;0,41537939;0,090351737;0,381121342;0,075474974;0,346351799;0,061895298
0,199;0,41452766;0,089963287;0,380102376;0,075055578;0,345162691;0,061457131
0,2;0,413671793;0,08957392;0,379079431;0,074635864;0,343969788;0,061019284
0,201;0,412811792;0,089183649;0,378052514;0,074215848;0,342773099;0,060581774
0,202;0,411947661;0,088792491;0,377021629;0,073795546;0,341572631;0,060144619
0,203;0,411079404;0,088400459;0,375986784;0,073374974;0,340368394;0,059707834
0,204;0,410207025;0,088007568;0,374947984;0,072954149;0,339160396;0,059271439
0,205;0,409330528;0,087613833;0,373905235;0,072533087;0,337948647;0,058835449
0,206;0,408449917;0,087219268;0,372858544;0,072111803;0,336733155;0,058399882
0,207;0,407565196;0,086823888;0,371807917;0,071690314;0,33551393;0,057964755
0,208;0,406676369;0,086427709;0,370753361;0,071268637;0,334290981;0,057530085
0,209;0,405783439;0,086030744;0,369694882;0,070846786;0,333064316;0,05709589
0,21;0,404886412;0,085633009;0,368632486;0,07042478;0,331833946;0,056662185
0,211;0,403985291;0,085234519;0,36756618;0,070002632;0,330599878;0,056228989
0,212;0,403080081;0,084835289;0,36649597;0,069580361;0,329362124;0,055796319
0,213;0,402170786;0,084435333;0,365421864;0,069157983;0,328120692;0,055364191
0,214;0,40125741;0,084034667;0,364343869;0,068735513;0,326875593;0,054932623
0,215;0,400339958;0,083633306;0,36326199;0,068312967;0,325626835;0,054501632
0,216;0,399418435;0,083231265;0,362176235;0,067890363;0,324374428;0,054071234
0,217;0,398492844;0,082828558;0,361086612;0,067467717;0,323118383;0,053641447
0,218;0,397563191;0,082425202;0,359993126;0,067045044;0,32185871;0,053212288
0,219;0,39662948;0,082021212;0,358895785;0,066622362;0,320595417;0,052783774
0,22;0,395691715;0,081616602;0,357794597;0,066199686;0,319328516;0,052355922
0,221;0,394749903;0,081211388;0,356689568;0,065777033;0,318058017;0,051928749
0,222;0,393804047;0,080805585;0,355580706;0,065354419;0,316783929;0,051502271
0,223;0,392854152;0,080399209;0,354468019;0,064931861;0,315506264;0,051076506
0,224;0,391900224;0,079992275;0,353351513;0,064509376;0,314225031;0,050651471
0,225;0,390942268;0,079584798;0,352231197;0,064086978;0,312940241;0,050227182
0,226;0,389980287;0,079176795;0,351107078;0,063664686;0,311651905;0,049803657
0,227;0,389014289;0,078768279;0,349979163;0,063242515;0,310360033;0,049380912
0,228;0,388044277;0,078359268;0,348847461;0,062820482;0,309064636;0,048958965
0,229;0,387070257;0,077949776;0,34771198;0,062398603;0,307765724;0,048537831
0,23;0,386092234;0,077539818;0,346572726;0,061976895;0,306463309;0,048117528
0,231;0,385110215;0,077129412;0,345429709;0,061555374;0,305157401;0,047698073
0,232;0,384124203;0,076718571;0,344282936;0,061134056;0,303848012;0,047279482
0,233;0,383134205;0,076307312;0,343132415;0,060712959;0,302535153;0,046861772
0,234;0,382140225;0,075895651;0,341978155;0,060292098;0,301218835;0,04644496
0,235;0,381142271;0,075483602;0,340820163;0,059871489;0,299899069;0,046029063
0,236;0,380140347;0,075071183;0,339658448;0,05945115;0,298575866;0,045614097
0,237;0,379134459;0,074658408;0,338493019;0,059031097;0,297249239;0,045200078
0,238;0,378124613;0,074245293;0,337323884;0,058611346;0,295919198;0,044787025
0,239;0,377110815;0,073831855;0,336151052;0,058191914;0,294585755;0,044374952
0,24;0,37609307;0,073418108;0,334974531;0,057772817;0,293248922;0,043963876
0,241;0,375071385;0,073004069;0,333794329;0,057354072;0,291908711;0,043553815
0,242;0,374045766;0,072589754;0,332610457;0,056935695;0,290565133;0,043144785
0,243;0,373016219;0,072175178;0,331422921;0,056517702;0,289218201;0,042736801
0,244;0,37198275;0,071760358;0,330231733;0,05610011;0,287867926;0,042329881
0,245;0,370945365;0,071345309;0,329036899;0,055682935;0,286514321;0,041924041
0,246;0,369904071;0,070930047;0,327838431;0,055266194;0,285157397;0,041519297
0,247;0,368858874;0,070514588;0,326636335;0,054849904;0,283797167;0,041115665
0,248;0,36780978;0,070098949;0,325430623;0,05443408;0,282433644;0,040713162
0,249;0,366756796;0,069683144;0,324221302;0,054018739;0,281066839;0,040311805
0,25;0,365699929;0,069267191;0,323008383;0,053603897;0,279696766;0,039911609
0,251;0,364639184;0,068851105;0,321791875;0,053189571;0,278323436;0,03951259
0,252;0,363574569;0,068434901;0,320571788;0,052775777;0,276946862;0,039114765
0,253;0,36250609;0,068018598;0,31934813;0,052362532;0,275567058;0,038718149
0,254;0,361433755;0,067602209;0,318120913;0,051949851;0,274184036;0,03832276
0,255;0,36035757;0,067185752;0,316890144;0,051537752;0,272797809;0,037928612
0,256;0,359277542;0,066769242;0,315655835;0,05112625;0,271408389;0,037535722
0,257;0,358193679;0,066352696;0,314417996;0,050715362;0,27001579;0,037144106
0,258;0,357105986;0,065936129;0,313176635;0,050305104;0,268620026;0,036753779
0,259;0,356014473;0,065519559;0,311931764;0,049895493;0,267221108;0,036364758
0,26;0,354919144;0,065103;0,310683392;0,049486544;0,265819051;0,035977058
0,261;0,353820009;0,064686469;0,309431529;0,049078274;0,264413868;0,035590696
0,262;0,352717075;0,064269983;0,308176186;0,048670699;0,263005573;0,035205686
0,263;0,351610348;0,063853557;0,306917373;0,048263836;0,261594178;0,034822044
0,264;0,350499836;0,063437207;0,305655101;0,0478577;0,260179698;0,034439787
0,265;0,349385548;0,063020951;0,30438938;0,047452308;0,258762145;0,034058929
0,266;0,34826749;0,062604803;0,30312022;0,047047676;0,257341535;0,033679487
0,267;0,34714567;0,06218878;0,301847633;0,04664382;0,255917881;0,033301475
0,268;0,346020096;0,061772899;0,300571629;0,046240756;0,254491197;0,03292491
0,269;0,344890776;0,061357175;0,299292219;0,0458385;0,253061497;0,032549805
0,27;0,343757718;0,060941625;0,298009413;0,045437069;0,251628794;0,032176178
0,271;0,34262093;0,060526265;0,296723223;0,045036478;0,250193104;0,031804043
0,272;0,341480419;0,060111111;0,29543366;0,044636743;0,24875444;0,031433415
0,273;0,340336194;0,05969618;0,294140735;0,044237881;0,247312816;0,03106431
0,274;0,339188264;0,059281487;0,292844459;0,043839907;0,245868248;0,030696743
0,275;0,338036636;0,058867048;0,291544843;0,043442838;0,244420749;0,030330728
0,276;0,336881319;0,058452881;0,290241899;0,043046689;0,242970335;0,029966281
0,277;0,335722321;0,058039001;0,288935638;0,042651476;0,241517019;0,029603416
0,278;0,334559651;0,057625425;0,287626071;0,042257215;0,240060817;0,02924215
0,279;0,333393317;0,057212168;0,286313211;0,041863921;0,238601743;0,028882495
0,28;0,332223329;0,056799247;0,284997069;0,041471612;0,237139813;0,028524468
0,281;0,331049694;0,056386679;0,283677656;0,041080302;0,23567504;0,028168083
0,282;0,329872422;0,055974478;0,282354984;0,040690007;0,234207441;0,027813354
0,283;0,328691521;0,055562663;0,281029066;0,040300743;0,23273703;0,027460297
0,284;0,327507;0,055151248;0,279699913;0,039912525;0,231263823;0,027108925
0,285;0,326318869;0,054740249;0,278367537;0,03952537;0,229787834;0,026759253
0,286;0,325127136;0,054329684;0,277031951;0,039139293;0,22830908;0,026411296
0,287;0,32393181;0,053919569;0,275693166;0,038754309;0,226827575;0,026065068
0,288;0,322732901;0,053509918;0,274351195;0,038370434;0,225343335;0,025720584
0,289;0,321530418;0,05310075;0,27300605;0,037987684;0,223856376;0,025377856
0,29;0,320324371;0,052692079;0,271657744;0,037606073;0,222366713;0,025036901
0,291;0,319114768;0,052283922;0,270306289;0,037225618;0,220874362;0,024697731
0,292;0,31790162;0,051876295;0,268951698;0,036846334;0,219379339;0,024360361
0,293;0,316684935;0,051469214;0,267593983;0,036468236;0,217881659;0,024024804
0,294;0,315464724;0,051062696;0,266233158;0,03609134;0,216381339;0,023691075
0,295;0,314240997;0,050656755;0,264869234;0,03571566;0,214878394;0,023359188
0,296;0,313013762;0,05025141;0,263502225;0,035341212;0,213372841;0,023029156
0,297;0,311783031;0,049846675;0,262132144;0,034968011;0,211864696;0,022700992
0,298;0,310548813;0,049442566;0,260759004;0,034596073;0,210353975;0,022374711
0,299;0,309311117;0,0490391;0,259382817;0,034225412;0,208840694;0,022050326
0,3;0,308069955;0,048636293;0,258003598;0,033856044;0,20732487;0,021727851
0,301;0,306825336;0,048234161;0,256621359;0,033487984;0,205806519;0,021407298
0,302;0,305577271;0,047832719;0,255236114;0,033121246;0,204285658;0,021088681
0,303;0,30432577;0,047431984;0,253847877;0,032755845;0,202762303;0,020772014
0,304;0,303070843;0,047031971;0,252456659;0,032391797;0,201236471;0,020457309
0,305;0,3018125;0,046632697;0,251062476;0,032029116;0,199708179;0,020144581
0,306;0,300550754;0,046234177;0,249665341;0,031667817;0,198177444;0,01983384
0,307;0,299285613;0,045836428;0,248265267;0,031307914;0,196644282;0,019525102
0,308;0,298017089;0,045439465;0,246862269;0,030949423;0,195108711;0,019218377
0,309;0,296745193;0,045043304;0,24545636;0,030592358;0,193570746;0,018913681
0,31;0,295469935;0,044647962;0,244047554;0,030236734;0,192030407;0,018611024
0,311;0,294191327;0,044253452;0,242635865;0,029882565;0,190487709;0,018310419
0,312;0,292909378;0,043859793;0,241221308;0,029529866;0,188942669;0,01801188
0,313;0,291624102;0,043466998;0,239803896;0,029178651;0,187395306;0,017715418
0,314;0,290335508;0,043075085;0,238383644;0,028828935;0,185845637;0,017421047
0,315;0,289043607;0,042684068;0,236960565;0,028480731;0,184293678;0,017128777
0,316;0,287748413;0,042293964;0,235534676;0,028134054;0,182739448;0,016838623
0,317;0,286449934;0,041904788;0,234105989;0,027788919;0,181182964;0,016550594
0,318;0,285148184;0,041516556;0,23267452;0,027445339;0,179624244;0,016264705
0,319;0,283843173;0,041129282;0,231240282;0,027103329;0,178063304;0,015980966
0,32;0,282534914;0,040742984;0,229803292;0,026762903;0,176500165;0,015699389
0,321;0,281223417;0,040357676;0,228363563;0,026424074;0,174934842;0,015419987
0,322;0,279908695;0,039973374;0,226921111;0,026086857;0,173367354;0,015142771
0,323;0,27859076;0,039590094;0,225475949;0,025751266;0,171797718;0,014867753
0,324;0,277269623;0,03920785;0,224028094;0,025417313;0,170225954;0,014594944
0,325;0,275945297;0,038826658;0,22257756;0,025085014;0,168652078;0,014324355
0,326;0,274617794;0,038446534;0,221124363;0,024754382;0,16707611;0,014055999
0,327;0,273287125;0,038067493;0,219668518;0,02442543;0,165498067;0,013789886
0,328;0,271953303;0,037689551;0,218210039;0,024098171;0,163917968;0,013526027
0,329;0,27061634;0,037312721;0,216748942;0,023772621;0,16233583;0,013264433
0,33;0,269276249;0,036937021;0,215285243;0,023448791;0,160751673;0,013005117
0,331;0,267933042;0,036562464;0,213818958;0,023126695;0,159165514;0,012748087
0,332;0,266586732;0,036189067;0,212350101;0,022806347;0,157577373;0,012493356
0,333;0,265237331;0,035816844;0,210878688;0,02248776;0,155987267;0,012240934
0,334;0,263884852;0,03544581;0,209404735;0,022170947;0,154395216;0,011990831
0,335;0,262529307;0,035075981;0,207928258;0,021855921;0,152801238;0,011743059
0,336;0,261170711;0,034707371;0,206449273;0,021542695;0,151205353;0,011497627
0,337;0,259809074;0,034339995;0,204967795;0,021231282;0,149607577;0,011254546
0,338;0,258444411;0,033973869;0,20348384;0,020921695;0,148007932;0,011013826
0,339;0,257076735;0,033609006;0,201997426;0,020613947;0,146406435;0,010775478
0,34;0,255706058;0,033245423;0,200508566;0,020308051;0,144803106;0,01053951
0,341;0,254332393;0,032883133;0,199017279;0,020004019;0,143197963;0,010305934
0,342;0,252955755;0,032522152;0,197523579;0,019701864;0,141591026;0,01007476
0,343;0,251576157;0,032162494;0,196027484;0,019401598;0,139982313;0,009845996
0,344;0,250193611;0,031804174;0,19452901;0,019103235;0,138371845;0,009619653
0,345;0,248808132;0,031447207;0,193028173;0,018806785;0,13675964;0,00939574
0,346;0,247419732;0,031091606;0,191524989;0,018512263;0,135145718;0,009174266
0,347;0,246028427;0,030737387;0,190019476;0,018219679;0,133530098;0,008955242
0,348;0,244634228;0,030384564;0,18851165;0,017929046;0,131912799;0,008738676
0,349;0,243237151;0,030033151;0,187001527;0,017640377;0,130293841;0,008524577
